schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,016b1367-c3f1-4e06-a845-cf81f1e36263,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/593,cef876a0-cc5a-4c19-9564-4695f2f89bdd,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,dd776fd3-d0c1-4901-8573-ac245e6e92b3,3,3,8fcf78a5-02ab-4b30-a21a-2cc5b218d843,0ec9329e-6065-4434-be45-d262f259a789,31:16.1,33:27.5,131.456654,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A1,"Yes, Iâ€™ve found the version number in the article.",e3f6116a-4874-4f88-b28e-8967baed20cf,8fcf78a5-02ab-4b30-a21a-2cc5b218d843,"Yes, Iâ€™ve found the version number in the article.",1,1,2140,2153,version 5.667
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,016b1367-c3f1-4e06-a845-cf81f1e36263,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/593,cef876a0-cc5a-4c19-9564-4695f2f89bdd,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,dd776fd3-d0c1-4901-8573-ac245e6e92b3,3,3,b48f9f8f-5cb4-4359-86f7-fb05910b24de,0ec9329e-6065-4434-be45-d262f259a789,31:16.1,33:27.5,131.456654,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,b48f9f8f-5cb4-4359-86f7-fb05910b24de,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,016b1367-c3f1-4e06-a845-cf81f1e36263,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/593,cef876a0-cc5a-4c19-9564-4695f2f89bdd,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,dd776fd3-d0c1-4901-8573-ac245e6e92b3,3,3,b9c65024-262c-40a0-b7ec-63e9044e810b,0ec9329e-6065-4434-be45-d262f259a789,31:16.1,33:27.5,131.456654,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,b9c65024-262c-40a0-b7ec-63e9044e810b,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,016b1367-c3f1-4e06-a845-cf81f1e36263,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/593,cef876a0-cc5a-4c19-9564-4695f2f89bdd,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,dd776fd3-d0c1-4901-8573-ac245e6e92b3,3,3,57a28bb6-48af-4ac3-9c3f-25a5ff6a5cb9,0ec9329e-6065-4434-be45-d262f259a789,31:16.1,33:27.5,131.456654,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,57a28bb6-48af-4ac3-9c3f-25a5ff6a5cb9,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,016b1367-c3f1-4e06-a845-cf81f1e36263,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/593,cef876a0-cc5a-4c19-9564-4695f2f89bdd,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,dd776fd3-d0c1-4901-8573-ac245e6e92b3,3,3,213beae3-7ff1-4f09-83b7-18f41bef3c2f,0ec9329e-6065-4434-be45-d262f259a789,31:16.1,33:27.5,131.456654,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,213beae3-7ff1-4f09-83b7-18f41bef3c2f,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,1b775c5e-daa2-4390-807c-a8348cb4e12b,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,1b775c5e-daa2-4390-807c-a8348cb4e12b,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,d23bb394-2f7b-4113-b179-eb15fa867851,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,d23bb394-2f7b-4113-b179-eb15fa867851,"Yes, Iâ€™ve found the name of the software in the article.",1,1,2182,2188,MUSCLE
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,0976549d-96b2-4743-a4c0-a6b02f93b945,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A1,"Yes, Iâ€™ve found the version number in the article.",e3f6116a-4874-4f88-b28e-8967baed20cf,0976549d-96b2-4743-a4c0-a6b02f93b945,"Yes, Iâ€™ve found the version number in the article.",1,1,2190,2202,version 3.52
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,e834f168-52e5-46b9-8ffa-5567c471d251,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,e834f168-52e5-46b9-8ffa-5567c471d251,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,c65fa6bb-67c0-427d-9115-2c34b6e834ce,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,c65fa6bb-67c0-427d-9115-2c34b6e834ce,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,ea45271c-4ce8-46da-9653-a4e74999b559,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,ea45271c-4ce8-46da-9653-a4e74999b559,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,7a361968-3601-4a1d-b395-b36ac02b9f56,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/594,4c1bbe64-3c47-47aa-bd08-c63dd8280757,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,193ef7a3-2294-467e-9278-5952d8b7732b,3,3,3a11e7c3-63b2-4c2a-99fb-3b302a166f31,0ec9329e-6065-4434-be45-d262f259a789,31:43.7,34:34.1,170.461847,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,3a11e7c3-63b2-4c2a-99fb-3b302a166f31,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,596e3be2-ac7d-428d-b4cf-cc1cf458ba1d,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,596e3be2-ac7d-428d-b4cf-cc1cf458ba1d,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,ec63087c-3da7-4dd9-aaad-5c5877d8de8e,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,ec63087c-3da7-4dd9-aaad-5c5877d8de8e,"Yes, Iâ€™ve found the name of the software in the article.",1,1,2213,2221,ClustalW
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,ca6c1a9c-0934-4433-bc8d-c7c89822d0e6,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A1,"Yes, Iâ€™ve found the version number in the article.",e3f6116a-4874-4f88-b28e-8967baed20cf,ca6c1a9c-0934-4433-bc8d-c7c89822d0e6,"Yes, Iâ€™ve found the version number in the article.",1,1,2223,2235,version 1.83
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,d9662399-001d-47ee-b28b-d97d278b733e,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,d9662399-001d-47ee-b28b-d97d278b733e,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,f001afbe-503e-4dfe-b7e5-6598775ae25a,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,f001afbe-503e-4dfe-b7e5-6598775ae25a,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,67b02379-d853-41d2-bed3-007bea4e864d,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,67b02379-d853-41d2-bed3-007bea4e864d,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,3bf34eaa-8849-4831-94f8-e38e54137af5,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/595,1efb7d7f-2349-4424-b2eb-0582358431ec,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,728f5ed9-def4-45fd-ad8f-c3b717a0f4e7,3,3,20fb6284-0200-4dd7-8728-f769386de39c,0ec9329e-6065-4434-be45-d262f259a789,33:27.8,39:08.4,340.5526,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,20fb6284-0200-4dd7-8728-f769386de39c,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,22372cee-37c2-4d29-9898-36637322a223,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,22372cee-37c2-4d29-9898-36637322a223,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,7eec0599-3cdf-4684-8a09-542101cb79bb,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,7eec0599-3cdf-4684-8a09-542101cb79bb,"Yes, Iâ€™ve found the name of the software in the article.",1,1,2753,2757,DALI
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,fe0fe790-83f0-41c4-96d2-f782f573bff8,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,fe0fe790-83f0-41c4-96d2-f782f573bff8,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,b168acca-6b90-4121-8190-d4010a5e9ac0,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,b168acca-6b90-4121-8190-d4010a5e9ac0,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,005731fd-8256-4e50-a8b5-25ff4e7e7e62,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,005731fd-8256-4e50-a8b5-25ff4e7e7e62,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,85154257-507b-4ec9-b544-7f26424c997f,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,85154257-507b-4ec9-b544-7f26424c997f,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,35246a63-bf44-4ce0-ab72-2592457daaf9,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/596,774b1d87-33e2-41fa-8714-3f7e2092cba1,softcite_data/step1_txt/pmc/PMC1636350-4/text.txt.gz,100036,PMC1636350-4,09a1c5dc3d60cad01b5833afbadacceb8c46545ac3e20ff51d7f1aa7d6cbca13,3640,1b654a78-82bb-414b-8f2d-a3c78adf0cba,3,3,164456fb-634c-4f6c-b063-af22adca0062,0ec9329e-6065-4434-be45-d262f259a789,34:34.4,44:27.2,592.801419,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,164456fb-634c-4f6c-b063-af22adca0062,,0,0,,,
